id,ACTION
129,0.9135562
130,0.8959274
131,0.9944907
132,0.9691914
133,0.9673294
134,0.8618741
135,0.9929413
136,0.869749
137,0.9849304
138,0.9684335
139,0.8847077
140,0.9729422
141,0.9958657
142,0.8909158
143,0.9853923
144,0.9778906
145,0.9975165
146,0.8858202
147,0.6278688
148,0.9420689
149,0.9929495
150,0.9681475
151,0.978304
152,0.9832687
153,0.977145
154,0.9309128
155,0.9545398
156,0.9790106
157,0.9818377
158,0.9241291
159,0.9933935
160,0.9181356
161,0.6335234
162,0.9898019
163,0.9831723
164,0.9810814
165,0.9799707
166,0.9948593
167,0.9527276
168,0.9895168
169,0.9233238
170,0.9877796
171,0.979294
172,0.960299
173,0.9713117
174,0.9896588
175,0.9778801
176,0.9817576
177,0.9092078
178,0.9958828
179,0.997977
180,0.6278688
181,0.5053438
182,0.8959274
183,0.9578957
184,0.9325355
185,0.9750912
186,0.7497708
187,0.9919935
188,0.9463439
189,0.8626884
190,0.9701885
191,0.9991495
192,0.9644896
193,0.9989598
194,0.985056
195,0.9668055
196,0.9988751
197,0.9798368
198,0.9539841
199,0.9658671
200,0.577797
201,0.9567888
202,0.9512209
203,0.9049973
204,0.9467457
205,0.9856635
206,0.9842377
207,0.9809596
208,0.9598792
209,0.8949958
210,0.9829562
211,0.9696079
212,0.919814
213,0.9955602
214,0.8959327
215,0.9914899
216,0.9585772
217,0.9655876
218,0.9917568
219,0.9904584
220,0.939973
221,0.894102
222,0.9949076
223,0.987961
224,0.89553
225,0.9884058
226,0.9347828
227,0.8753624
228,0.9251623
229,0.9968212
230,0.9845785
231,0.9623761
232,0.8908829
233,0.9608974
234,0.8860011
235,0.9675132
236,0.8957944
237,0.9838618
238,0.9511201
239,0.9603008
240,0.9858965
241,0.9547606
242,0.77741
243,0.9191191
244,0.99536
245,0.8644621
246,0.9891527
247,0.9695335
248,0.9691606
249,0.9877551
250,0.9873272
251,0.99347
252,0.9566565
253,0.9940001
254,0.9792183
255,0.9949255
256,0.9644101
257,0.9746814
258,0.8416689
259,0.9053451
260,0.9993162
261,0.9875498
262,0.9482946
263,0.960917
264,0.9877618
265,0.9758133
266,0.9598792
267,0.942829
268,0.9761604
269,0.9877551
270,0.9710058
271,0.9782133
272,0.9008422
273,0.941496
274,0.9749117
275,0.9720478
276,0.8798279
277,0.9937085
278,0.9934227
279,0.9301168
280,0.9044427
281,0.9995861
282,0.9779098
283,0.8153733
284,0.9599083
285,0.963659
286,0.9778539
287,0.9973757
288,0.9886551
289,0.9016206
290,0.9758133
291,0.8111342
292,0.9572483
293,0.9726729
294,0.9471262
295,0.9945633
296,0.8271709
297,0.4529592
298,0.9943929
299,0.7238688
300,0.9798442
301,0.8549747
302,0.9546558
303,0.6702903
304,0.7304604
305,0.970836
306,0.9765798
307,0.9654263
308,0.9965683
309,0.9729503
310,0.9633482
311,0.9662673
312,0.972509
313,0.9625775
314,0.9426721
315,0.9976027
316,0.9798069
317,0.9668454
318,0.9874247
319,0.8538098
320,0.9928072
321,0.9840802
322,0.7526504
323,0.9971988
324,0.9893975
325,0.9868526
326,0.9072389
327,0.9622466
328,0.9919086
329,0.9714573
330,0.9780547
331,0.9281755
332,0.9475203
333,0.9858704
334,0.7346992
335,0.9961174
336,0.9778366
337,0.8915587
338,0.9969516
339,0.9345455
340,0.9226741
341,0.9720017
342,0.9765903
343,0.8834293
344,0.9957649
345,0.9976777
346,0.9781422
347,0.891759
348,0.8987852
349,0.9955488
350,0.9391105
351,0.9092665
352,0.9938142
353,0.946431
354,0.7726063
355,0.9543684
356,0.992436
357,0.9429608
358,0.9445109
359,0.9454446
360,0.789764
361,0.9662795
362,0.9900072
363,0.9789549
364,0.4480136
365,0.9811204
366,0.9797615
367,0.9870504
368,0.9756589
369,0.9948474
370,0.9168035
371,0.9758505
372,0.9709075
373,0.7630383
374,0.8230791
375,0.9293227
376,0.9565754
377,0.3875799
378,0.94951700000000006
379,0.9931604
380,0.9384903
381,0.9006804
382,0.9349233
383,0.9964244
384,0.9436918
385,0.917363
386,0.9522028
387,0.9768568
388,0.9860581
389,0.9849821
390,0.9862256
391,0.9607399
392,0.9866781
393,0.9484332
394,0.9826089
395,0.8764681
396,0.9936187
397,0.9975165
398,0.9765121
399,0.9710465
400,0.8802049
401,0.9988372
402,0.9903376
403,0.9559596
404,0.9882681
405,0.9936356
406,0.9357882
407,0.7968774
408,0.9767623
409,0.9758505
410,0.9497476
411,0.99488
412,0.906263
413,0.792018
414,0.9534797
415,0.9960519
416,0.9680145
417,0.9717038
418,0.9202118
419,0.9616284
420,0.9907846
421,0.979825
422,0.9463648
423,0.9371458
424,0.8886817
425,0.9785698
426,0.9882396
427,0.9938953
428,0.9854573
429,0.88826020000000006
430,0.9935964
431,0.9518497
432,0.9220787
433,0.9726654
434,0.8704277
435,0.9838926
436,0.9974282
437,0.9628577
438,0.9449895
439,0.9366689
440,0.9317397
441,0.9650012
442,0.9980671
443,0.9745668
444,0.9281755
445,0.8567036
446,0.974688
447,0.8582694
448,0.9980311
449,0.9757501
450,0.8847726
451,0.9672453
452,0.9132905
453,0.9806159
454,0.9325276
455,0.9016143
456,0.9839029
457,0.9789421
458,0.9018284
459,0.9677882
460,0.8826215
461,0.7123167
462,0.9991195
463,0.9916203
464,0.9626666
465,0.9835864
466,0.976573
467,0.8579334
468,0.908305
469,0.9862625
470,0.9346717
471,0.9635201
472,0.9790924
473,0.9952842
474,0.9236336
475,0.9275193
476,0.8406461
477,0.9885164
478,0.9569678
479,0.9872743
480,0.9944645
481,0.9845673
482,0.9749236
483,0.9884786
484,0.9765903
485,0.9732263
486,0.9467457
487,0.8722356
488,0.9931644
489,0.9763369
490,0.9467457
491,0.9769804
492,0.9624657
493,0.9386537
494,0.9739333
495,0.9235792
496,0.993513
497,0.9899424
498,0.9808927
499,0.9903287
500,0.9923638
501,0.9974103
502,0.9261855
503,0.9709674
504,0.9551961
505,0.9644188
506,0.9814657
507,0.9853996
508,0.96778
509,0.9375845
510,0.9356544
511,0.8680006
512,0.9784526
513,0.9383033
514,0.7879927
515,0.9922656
516,0.9848562
517,0.9732845
518,0.9855719
519,0.9058857
520,0.8550152
521,0.9731874
522,0.9226878
523,0.9927956
524,0.8743285
525,0.9336659
526,0.8847875
527,0.9624277
528,0.9436434
529,0.8980738
530,0.9975852
531,0.9495679
532,0.9426721
533,0.9592234
534,0.8423581
535,0.9430537
536,0.9909478
537,0.9807491
538,0.9128029
539,0.9695335
540,0.9640331
541,0.9416686
542,0.9699481
543,0.9205915
544,0.9727271
545,0.9087266
546,0.9723902
547,0.9295085
548,0.7322699
549,0.8405556
550,0.9430663
551,0.9958771
552,0.9677198
553,0.9758689
554,0.8395357
555,0.9301168
556,0.9895168
557,0.9716133
558,0.9630181
559,0.9455853
560,0.9391485
561,0.9350786
562,0.909122
563,0.9810931
564,0.8892379
565,0.992697
566,0.9582346
567,0.9285453
568,0.8802697
569,0.9364241
570,0.777027
571,0.4480042
572,0.9125967
573,0.8913757
574,0.7899725
575,0.9972164
576,0.9645332
577,0.9610603
578,0.9810229
579,0.9061096
580,0.9178747
581,0.9828667
582,0.9762244
583,0.9503126
584,0.9489662
585,0.9906186
586,0.9954851
587,0.9754497
588,0.9351104
589,0.9975805
590,0.937825
591,0.9155446
592,0.9491155
593,0.8086941
594,0.990257
595,0.9992308
596,0.9992629
597,0.9923761
598,0.3701294
599,0.9277725
600,0.9628554
601,0.9767836
602,0.89553
603,0.9992541
604,0.938528
605,0.9134402
606,0.9954214
607,0.9212511
608,0.9862123
609,0.9735896
610,0.9079357
611,0.9781741
612,0.9927136
613,0.9873481
614,0.8516478
615,0.997402
616,0.745861
617,0.9356003
618,0.9180075
619,0.9952019
620,0.9867854
621,0.9798368
622,0.9619494
623,0.9637065
624,0.9569279
625,0.9134402
626,0.9609044
627,0.9444487
628,0.9362869
629,0.9855848
630,0.9816512
631,0.988238
632,0.9791109
633,0.9645332
634,0.9956915
635,0.9218255
636,0.9553263
637,0.987997
638,0.9816263
639,0.9182882
640,0.9734036
641,0.9064856
642,0.9376928
643,0.962797
644,0.9929147
645,0.9595464
646,0.7842341
647,0.9909453
648,0.9712415
649,0.9878669
650,0.8930652
651,0.924084
652,0.9974366
653,0.946854
654,0.9379426
655,0.9556818
656,0.9658671
657,0.8934588
658,0.9784072
659,0.9567073
660,0.9796436
661,0.9931368
662,0.9839328
663,0.9761834
664,0.9935635
665,0.9175639
666,0.9136678
667,0.8995337
668,0.990803
669,0.9774471
670,0.8471092
671,0.9314771
672,0.9656778
673,0.8206419
674,0.9709277
675,0.9589208
676,0.954835
677,0.9557263
678,0.9766192
679,0.8948208
680,0.9697463
681,0.924894
682,0.7107698
683,0.9865461
684,0.9923977
685,0.9693539
686,0.8523983
687,0.9463439
688,0.9549185
689,0.9833444
690,0.9778902
691,0.9946568
692,0.9656764
693,0.9400135
694,0.9919935
695,0.978452
696,0.8096859
697,0.9933078
698,0.9311026
699,0.9541377
700,0.9454446
701,0.9689575
702,0.9777776
703,0.957699
704,0.8398924
705,0.9585772
706,0.5163945
707,0.9896998
708,0.9952113
709,0.983839
710,0.9601838
711,0.9712205
712,0.9811295
713,0.9950646
714,0.9944323
715,0.9809812
716,0.6872496
717,0.9749094
718,0.9356003
719,0.9925639
720,0.9461873
721,0.851176
722,0.9898133
723,0.9752507
724,0.8897297
725,0.9849525
726,0.9374838
727,0.9756527
728,0.9981304
729,0.9681396
730,0.907451
731,0.8296659
732,0.9974509
733,0.9949747
734,0.9972654
735,0.9313707
736,0.8740429
737,0.9410083
738,0.9889847
739,0.9442192
740,0.9861995
741,0.9842437
742,0.9558817
743,0.9778397
744,0.9818594
745,0.9827433
746,0.984237
747,0.9697337
748,0.9833444
749,0.9961032
750,0.9964993
751,0.9896579
752,0.9843187
753,0.9654263
754,0.992289
755,0.9558844
756,0.8358649
757,0.9858981
758,0.9512431
759,0.9160538
760,0.9207965
761,0.9487004
762,0.90624
763,0.9395113
764,0.9308758
765,0.9664796
766,0.9111867
767,0.9302829
768,0.9750171
769,0.9794161
770,0.9320624
771,0.9990477
772,0.9716241
773,0.9620152
774,0.8833583
775,0.9746062
776,0.3797423
777,0.9598152
778,0.9711658
779,0.9826376
780,0.803685
781,0.7630383
782,0.9663179
783,0.9988285
784,0.7901065
785,0.778789
786,0.9861337
787,0.9855984
788,0.8749572
789,0.9907448
790,0.9320986
791,0.9626719
792,0.9792461
793,0.9390581
794,0.9902162
795,0.9795676
796,0.9067434
797,0.9633054
798,0.9921497
799,0.896086
800,0.9941496
801,0.99633
802,0.9553359
803,0.9196919
804,0.9520795
805,0.9688364
806,0.9811295
807,0.3892143
808,0.86688
809,0.9522587
810,0.9781741
811,0.9623093
812,0.8576892
813,0.9928149
814,0.9202118
815,0.77741
816,0.9993623
817,0.9773713
818,0.9644927
819,0.9727197
820,0.9668972
821,0.9621545
822,0.9025401
823,0.9963925
824,0.8899121
825,0.9723248
826,0.8549598
827,0.9766147
828,0.9920244
829,0.9580046
830,0.9672359
831,0.9461843
832,0.9966857
833,0.962768
834,0.9205531
835,0.9702704
836,0.9905103
837,0.9625163
838,0.9934472
839,0.8396096
840,0.940121
841,0.9570895
842,0.9868958
843,0.9901729
844,0.9769282
845,0.9578957
846,0.9915351
847,0.8156551
848,0.9828185
849,0.9522564
850,0.8895751
851,0.9837984
852,0.9913952
853,0.9428943
854,0.5530631
855,0.9837673
856,0.9839422
857,0.9818967
858,0.9820478
859,0.9550241
860,0.9928436
861,0.9815754
862,0.9097619
863,0.9961569
864,0.9345152
865,0.8432434
866,0.8930767
867,0.9633253
868,0.9610333
869,0.9770805
870,0.9558369
871,0.9837673
872,0.8850084
873,0.9817208
874,0.9413829
875,0.9617431
876,0.9681149
877,0.9531762
878,0.8944986
879,0.9657694
880,0.9467457
881,0.9443562
882,0.9913468
883,0.9705301
884,0.9426361
885,0.8091998
886,0.9928323
887,0.7715775
888,0.9810931
889,0.8999269
890,0.9895096
891,0.9744991
892,0.8841047
893,0.8808907
894,0.9927977
895,0.9778902
896,0.9854857
897,0.9437598
898,0.9827127
899,0.9454446
900,0.9924481
901,0.987039
902,0.9763047
903,0.9645911
904,0.9748254
905,0.9828666
906,0.9558369
907,0.992988
908,0.9957341
909,0.9521316
910,0.9636817
911,0.9695379
912,0.9433939
913,0.964309
914,0.989303
915,0.9822822
916,0.9244231
917,0.9275193
918,0.916107
919,0.9875024
920,0.9333611
921,0.9855549
922,0.9867541
923,0.8589906
924,0.5285593
925,0.7323072
926,0.9801582
927,0.9935983
928,0.9971054
929,0.9810931
930,0.9974277
931,0.9622647
932,0.9559907
933,0.9558369
934,0.9318051
935,0.960014
936,0.8565155
937,0.9741657
938,0.9730825
939,0.8516478
940,0.946525
941,0.9960519
942,0.9886856
943,0.8739446
944,0.9748254
945,0.8968481
946,0.9629
947,0.9599914
948,0.5950863
949,0.9824398
950,0.9858704
951,0.9951436
952,0.9033509
953,0.9728961
954,0.9583121
955,0.9796833
956,0.7770578
957,0.9792915
958,0.9117486
959,0.9137633
960,0.889748
961,0.8929386
962,0.9958131
963,0.9807862
964,0.9728457
965,0.7816509
966,0.9607399
967,0.9414104
968,0.8949465
969,0.9862625
970,0.9608215
971,0.9856181
972,0.9959745
973,0.9506258
974,0.9950165
975,0.9148651
976,0.9569916
977,0.9182882
978,0.9580692
979,0.9598792
980,0.4480042
981,0.9979502
982,0.9749623
983,0.998719
984,0.8934418
985,0.9841453
986,0.9467457
987,0.9992585
988,0.9810931
989,0.9840407
990,0.9506458
991,0.9144995
992,0.9519447
993,0.9988654
994,0.9920645
995,0.9674456
996,0.986678
997,0.7209652
998,0.9283105
999,0.9492161
1000,0.9904875
1001,0.9909075
1002,0.9472051
1003,0.9616036
1004,0.9478953
1005,0.9728174
1006,0.8467144
1007,0.9828624
1008,0.9546558
1009,0.976168
1010,0.8875716
1011,0.9870845
1012,0.9577089
1013,0.996304
1014,0.9688714
1015,0.9790715
1016,0.9970784
1017,0.942088
1018,0.8680531
1019,0.9044427
1020,0.9902349
1021,0.9977112
1022,0.9808905
1023,0.5407916
1024,0.9857187
1025,0.969701
1026,0.9308002
1027,0.9672359
1028,0.9142581
1029,0.9546558
1030,0.9560991
1031,0.9586023
1032,0.9957735
1033,0.993918
1034,0.8816898
1035,0.9981524
1036,0.9907595
1037,0.8296659
1038,0.962419
1039,0.9505458
1040,0.9969823
1041,0.9626438
1042,0.9882396
1043,0.624574
1044,0.607107
1045,0.762329
1046,0.965307
1047,0.9923514
1048,0.9635201
1049,0.7265362
1050,0.9931583
1051,0.9977985
1052,0.9658204
1053,0.9979037
1054,0.9187869
1055,0.9639202
1056,0.9013417
1057,0.9623761
1058,0.9614184
1059,0.9289386
1060,0.9578611
1061,0.9572551
1062,0.9230855
1063,0.8406461
1064,0.941946
1065,0.9847182
1066,0.9809596
1067,0.8768818
1068,0.8704277
1069,0.9659216
1070,0.9899055
1071,0.9524023
1072,0.9951074
1073,0.9256683
1074,0.9670211
1075,0.9979589
1076,0.9666047
1077,0.9657941
1078,0.9575217
1079,0.9906834
1080,0.7738408
1081,0.998994
1082,0.9937978
1083,0.959792
1084,0.9807296
1085,0.8163982
1086,0.9964066
1087,0.9331453
1088,0.9576195
1089,0.9736003
1090,0.9943359
1091,0.9350867
1092,0.9935961
1093,0.9299349
1094,0.9836752
1095,0.996501
1096,0.9251623
1097,0.9747672
1098,0.9833876
1099,0.9275193
1100,0.9000255
1101,0.9013417
1102,0.9347226
1103,0.9923504
1104,0.9336659
1105,0.9907736
1106,0.9982742
1107,0.9790362
1108,0.9919373
1109,0.9935163
1110,0.9803133
1111,0.9956915
1112,0.9883906
1113,0.9853923
1114,0.9786097
1115,0.8951938
1116,0.9810995
1117,0.9049973
1118,0.8997394
1119,0.9390581
1120,0.9694849
1121,0.9884895
1122,0.958073
1123,0.8268159
1124,0.9213185
1125,0.9888705
1126,0.8644621
1127,0.9804338
1128,0.979752
1129,0.9849154
1130,0.9969812
1131,0.9541083
1132,0.880823
1133,0.9790046
1134,0.9949517
1135,0.948399
1136,0.9612381
1137,0.968034
1138,0.9841322
1139,0.9989357
1140,0.9588542
1141,0.9617907
1142,0.9411514
1143,0.9706912
1144,0.955601
1145,0.966909
1146,0.9976139
1147,0.9850476
1148,0.9024142
1149,0.9301168
1150,0.9778906
1151,0.9916144
1152,0.9541453
1153,0.9886106
1154,0.9607478
1155,0.9994608
1156,0.9956097
1157,0.9727791
1158,0.8926511
1159,0.9567105
1160,0.7874702
1161,0.9546281
1162,0.9826939
1163,0.9678466
1164,0.9679706
1165,0.9981889
1166,0.9848956
1167,0.9985966
1168,0.9728716
1169,0.8955423
1170,0.9105237
1171,0.9875024
1172,0.9729033
1173,0.9770174
1174,0.9884505
1175,0.9935964
1176,0.9666999
1177,0.9921367
1178,0.9947584
1179,0.987685
1180,0.8520228
1181,0.9519196
1182,0.9915333
1183,0.9505183
1184,0.733693
1185,0.9952724
1186,0.9369407
1187,0.9676956
1188,0.4186615
1189,0.9867541
1190,0.9720731
1191,0.909122
1192,0.9870451
1193,0.9843976
1194,0.9828956
1195,0.9670359
1196,0.9453453
1197,0.9934171
1198,0.9696644
1199,0.981863
1200,0.9989598
1201,0.9724127
1202,0.9672074
1203,0.9926295
1204,0.9587262
1205,0.9406159
1206,0.8934991
1207,0.9806769
1208,0.9961817
1209,0.9072303
1210,0.9525142
1211,0.9603848
1212,0.9622013
1213,0.9549999
1214,0.9646359
1215,0.9942439
1216,0.9100336
1217,0.9813433
1218,0.9763216
1219,0.9653843
1220,0.9006667
1221,0.9842038
1222,0.9821226
1223,0.9883987
1224,0.9478813
1225,0.9679014
1226,0.8915587
1227,0.9960778
1228,0.8883207
1229,0.9815702
1230,0.9935964
1231,0.9749496
1232,0.9586057
1233,0.9988379
1234,0.9386904
1235,0.9542392
1236,0.8436636
1237,0.9892357
1238,0.933027
1239,0.9642232
1240,0.9683691
1241,0.9633042
1242,0.9710263
1243,0.985267
1244,0.9956273
1245,0.9878629
1246,0.888151
1247,0.9818645
1248,0.9992772
1249,0.8540523
1250,0.9850465
1251,0.9576599
1252,0.9331414
1253,0.9907354
1254,0.9277879
1255,0.9525062
1256,0.9993165
1257,0.5676807
1258,0.9650649
1259,0.980391
1260,0.9824633
1261,0.9741335
1262,0.8219849
1263,0.9201805
1264,0.9675397
1265,0.9910381
1266,0.9376897
1267,0.9913974
1268,0.9771629
1269,0.9944128
1270,0.9919934
1271,0.886937
1272,0.9796079
1273,0.9481273
1274,0.9204408
1275,0.990176
1276,0.9902174
1277,0.9548513
1278,0.9625775
1279,0.9834452
1280,0.9898019
1281,0.9947759
1282,0.9826434
1283,0.9128029
1284,0.9848748
1285,0.9969226
1286,0.9861886
1287,0.7827635
1288,0.9024142
1289,0.8883388
1290,0.9701373
1291,0.9890538
1292,0.8967663
1293,0.9558369
1294,0.9020534
1295,0.9810931
1296,0.9239313
1297,0.9777076
1298,0.9093974
1299,0.9308758
1300,0.9879671
1301,0.9968572
1302,0.7864509
1303,0.9675286
1304,0.9795364
1305,0.9191086
1306,0.9813019
1307,0.9865583
1308,0.9626097
1309,0.9785941
1310,0.9425509
1311,0.9589412
1312,0.9890157
1313,0.8537873
1314,0.9706092
1315,0.9825544
1316,0.9636994
1317,0.9952455
1318,0.9805391
1319,0.9963432
1320,0.9728965
1321,0.9381114
1322,0.9965045
1323,0.9910492
1324,0.9781501
1325,0.9724434
1326,0.97698719999999994
1327,0.9506458
1328,0.9753755
1329,0.9903024
1330,0.9395199
1331,0.944212
1332,0.8802049
1333,0.8755366
1334,0.953355
1335,0.9514128
1336,0.993118
1337,0.9901571
1338,0.9860197
1339,0.3174186
1340,0.9428838
1341,0.8976766
1342,0.9687261
1343,0.9635959
1344,0.9640331
1345,0.991187
1346,0.9716406
1347,0.9859316
1348,0.9902604
1349,0.9797757
1350,0.9897745
1351,0.8292569
1352,0.9371547
1353,0.9781741
1354,0.9624764
1355,0.960362
1356,0.9924665
1357,0.933337
1358,0.8256927
1359,0.8611188
1360,0.9175639
1361,0.9566182
1362,0.980926
1363,0.9735432
1364,0.9567887
1365,0.9925327
1366,0.9892789
1367,0.9941948
1368,0.9900083
1369,0.97597
1370,0.9092078
1371,0.9710058
1372,0.8868071
1373,0.8641824
1374,0.9086477
1375,0.9995377
1376,0.9650929
1377,0.979427
1378,0.9490045
1379,0.9905794
1380,0.9869257
1381,0.9939141
1382,0.8990921
1383,0.9946833
1384,0.9888762
1385,0.9607339
1386,0.9350181
1387,0.8179668
1388,0.9679954
1389,0.9676956
1390,0.9980111
1391,0.8997088
1392,0.9206191
1393,0.9781741
1394,0.9809776
1395,0.9608877
1396,0.9213683
1397,0.9749523
1398,0.9892195
1399,0.965407
1400,0.9204327
1401,0.9566898
1402,0.9900357
1403,0.9930683
1404,0.9886965
1405,0.9917308
1406,0.991483
1407,0.9833274
1408,0.9679123
1409,0.9460992
1410,0.961192
1411,0.949634
1412,0.9849821
1413,0.9439087
1414,0.9588646
1415,0.9746969
1416,0.9058767
1417,0.896086
1418,0.974444
1419,0.9970593
1420,0.9439635
1421,0.9953499
1422,0.8936295
1423,0.851679
1424,0.9615175
1425,0.9749407
1426,0.9631647
1427,0.9938742
1428,0.9831865
1429,0.7265362
1430,0.9421328
1431,0.983204
1432,0.98498
1433,0.2461934
1434,0.7209652
1435,0.9854753
1436,0.8915587
1437,0.9270125
1438,0.9495791
1439,0.9965127
1440,0.92093
1441,0.8290821
1442,0.9906736
1443,0.9620616
1444,0.9932587
1445,0.9798069
1446,0.993214
1447,0.9625775
1448,0.9591017
1449,0.9770805
1450,0.9594692
1451,0.7770917
1452,0.9881754
1453,0.9982998
1454,0.9722567
1455,0.975799
1456,0.8545318
1457,0.9593506
1458,0.9645332
1459,0.9867188
1460,0.9587244
1461,0.9882164
1462,0.5727536
1463,0.975111
1464,0.7271033
1465,0.9696684
1466,0.9759592
1467,0.8510108
1468,0.9810088
1469,0.9687981
1470,0.9239666
1471,0.9142034
1472,0.8998727
1473,0.712966
1474,0.9956504
1475,0.9989296
1476,0.9906186
1477,0.938348
1478,0.9752064
1479,0.9297611
1480,0.9692918
1481,0.9689174
1482,0.9718254
1483,0.9605992
1484,0.9351982
1485,0.954599
1486,0.9654686
1487,0.9524487
1488,0.9217499
1489,0.9876073
1490,0.9165539
1491,0.998296
1492,0.9402204
1493,0.9617907
1494,0.9534108
1495,0.9835864
1496,0.9972437
1497,0.9847127
1498,0.9604568
1499,0.9209575
1500,0.9950816
1501,0.9859552
1502,0.8196725
1503,0.973122
1504,0.9532076
1505,0.995717
1506,0.9308758
1507,0.9852927
1508,0.8764681
1509,0.9711775
1510,0.9850956
1511,0.980391
1512,0.9841085
1513,0.983201
1514,0.9634283
1515,0.7279392
1516,0.9460583
1517,0.7227194
1518,0.9482682
1519,0.9672789
1520,0.9877794
1521,0.9362966
1522,0.9082966
1523,0.9544044
1524,0.9682682
1525,0.9981889
1526,0.9986904
1527,0.9620401
1528,0.8792261
1529,0.8705142
1530,0.9849239
1531,0.9788767
1532,0.9482826
1533,0.9432755
1534,0.9828185
1535,0.9964265
1536,0.946431
1537,0.9986056
1538,0.993193
1539,0.9467457
1540,0.9953966
1541,0.995529
1542,0.9652969
1543,0.9308202
1544,0.9886965
1545,0.9958429
1546,0.9798368
1547,0.941584
1548,0.9901352
1549,0.9761227
1550,0.9500445
1551,0.9710058
1552,0.9490045
1553,0.9743173
1554,0.982869
1555,0.9270125
1556,0.9638607
1557,0.9790106
1558,0.9754439
1559,0.946431
1560,0.9331309
1561,0.9839685
1562,0.9680145
1563,0.4541094
1564,0.9471105
1565,0.9788081
1566,0.9839926
1567,0.9819695
1568,0.9251623
1569,0.8764681
1570,0.9539938
1571,0.9608051
1572,0.9948084
1573,0.7265362
1574,0.9987749
1575,0.8833645
1576,0.9881693
1577,0.9769607
1578,0.9251623
1579,0.9926601
1580,0.9483853
1581,0.9962478
1582,0.9581433
1583,0.9196411
1584,0.9854976
1585,0.9684983
1586,0.9770174
1587,0.8844797
1588,0.8855611
1589,0.969701
1590,0.9645332
1591,0.9062997
1592,0.9952505
1593,0.9036144
1594,0.9879671
1595,0.697946
1596,0.9537594
1597,0.9658671
1598,0.9767315
1599,0.27271
1600,0.9779137
1601,0.9561422
1602,0.9768339
1603,0.9668972
1604,0.9551461
1605,0.9809812
1606,0.9909531
1607,0.8455913
1608,0.577797
1609,0.6780938
1610,0.8160454
1611,0.9944508
1612,0.9553359
1613,0.9772765
1614,0.938348
1615,0.9770805
1616,0.9625775
1617,0.577797
1618,0.9880734
1619,0.9775458
1620,0.9923417
1621,0.9846229
1622,0.8015883
1623,0.9780491
1624,0.9834936
1625,0.9739724
1626,0.9812484
1627,0.891319
1628,0.9383868
1629,0.968034
1630,0.9599105
1631,0.9878629
1632,0.9801262
1633,0.847001
1634,0.9568538
1635,0.9477003
1636,0.9898292
1637,0.9413342
1638,0.9539282
1639,0.9251623
1640,0.9279233
1641,0.9822721
1642,0.9741103
1643,0.9860814
1644,0.9768401
1645,0.7679367
1646,0.9761507
1647,0.9492784
1648,0.9843835
1649,0.8873361
1650,0.9721863
1651,0.9436378
1652,0.9978055
1653,0.9926761
1654,0.9965845
1655,0.9738215
1656,0.9707296
1657,0.9410083
1658,0.9630748
1659,0.8409283
1660,0.9916144
1661,0.9953149
1662,0.9746567
1663,0.9839187
1664,0.99819
1665,0.9152645
1666,0.9520046
1667,0.7741305
1668,0.9992064
1669,0.9736698
1670,0.9847243
1671,0.8257783
1672,0.9620096
1673,0.9033509
1674,0.9809508
1675,0.8387165
1676,0.8626884
1677,0.9079914
1678,0.9921423
1679,0.9946038
1680,0.9374972
1681,0.9334212
1682,0.9539841
