id,ACTION
118,0.999030067664835
119,0.9992943602679364
120,0.996798938348449
121,0.9553795093795097
122,0.9956529658165385
123,0.9968083581586263
124,0.996409294013434
125,0.9992123618771085
126,0.8870237719040678
127,0.9339662614739946
128,0.7258782798501491
129,0.9736882529476025
130,0.998695652173913
131,0.9973440784645937
132,0.9998538466071697
133,0.9981194462429738
134,0.7232118313025956
135,0.9993182209637602
136,0.9878346573743919
137,0.9992136669838599
138,0.8930522710610903
139,0.9956335088280371
140,0.9998997741713764
141,0.9848695191834617
142,0.9854088145896657
143,0.9966728738341908
144,1
145,0.9999231481660579
146,0.9247056640285575
147,0.8424733361175224
148,0.9070928498136247
149,0.9993263665290563
150,0.988687627707019
151,0.9998357971775508
152,0.7049352245568598
153,0.9946375123045209
154,0.9773745502970526
155,0.9981344852198738
156,0.9890806537855168
157,0.9889168384573931
158,0.9998697694085534
159,0.8428017840299526
160,0.9971685891253966
161,0.8721287824718296
162,0.9956938992244819
163,0.999669368267136
164,0.9930232565960337
165,0.9987902913229341
166,0.9999168390177928
167,0.9528209342295746
168,0.9971331473923536
169,0.99822280769776
170,1
171,0.9898815931108719
172,0.9940000000000001
173,0.9734687766511079
174,0.9763818348479475
175,0.9938414802791297
176,0.9994644079180003
177,0.9859723416841397
178,0.9970438926183757
179,0.9981890971432176
180,0.972604377209662
181,0.9325629017703876
182,0.998695652173913
183,0.7342280213298017
184,0.9421905916772065
185,0.998959678119663
186,0.9630395426999381
187,0.997917539140007
188,0.9909879997362586
189,0.5894215803113801
190,0.9908685980326379
191,0.9996744837869587
192,0.9996628482166102
193,0.9989183530373196
194,0.999429187693721
195,0.9959698963125403
196,0.9988111761351489
197,0.9999265542970935
198,0.9797978287294433
199,0.9998983381448912
200,0.8137596942786164
201,0.9997142857142858
202,0.99984375
203,0.9905288023250963
204,0.9875216587818123
205,1
206,0.9982324470412892
207,0.9995148508985973
208,0.9959588860830846
209,0.8003074516306385
210,0.6383567314101622
211,0.949064392912992
212,0.9975650118203309
213,0.9999461869805253
214,0.9971017442120679
215,0.9975171427237612
216,0.9509398575527642
217,0.9681354353737532
218,0.999210844743301
219,0.9957526437416365
220,0.9891046908029658
221,0.624397186147186
222,0.9996084476515346
223,1
224,0.9949791675814709
225,0.9734183496213634
226,0.9058658684982993
227,0.9776585091651355
228,0.9966113004587678
229,0.9998667044468255
230,0.9980392649168719
231,0.9965107101943633
232,0.98768481209588
233,0.9632707859093844
234,0.10662859096912922
235,0.8857129904398452
236,0.9962269999049694
237,0.9943904107588726
238,0.9812188777514215
239,0.9721908476430527
240,0.9994484110198524
241,0.995885187061402
242,0.5866518292708954
243,0.7505165945165946
244,0.9867557032287266
245,0.9956683784584535
246,0.9970983286663021
247,0.9957102888083814
248,0.9745880822312047
249,0.994037967233857
250,0.9994981493105416
251,0.9994332361756821
252,0.7963748473748474
253,1
254,1
255,0.9999124942581534
256,0.9823614841777568
257,0.9994021296708323
258,0.9892875291069383
259,0.987609904615134
260,0.9992235353631326
261,0.9977781026754308
262,0.9863657244721868
263,0.9971339642269875
264,0.9923669615561657
265,1
266,0.9959588860830846
267,0.9175483771435375
268,0.9983504790282764
269,0.9898133255837186
270,0.9988808170137005
271,0.9958019188561118
272,0.9992307692307691
273,0.9975630880095454
274,0.4346224410308979
275,0.99973118134066
276,0.9967
277,0.9979962492193265
278,1
279,0.9604246658577091
280,0.9228077241929091
281,0.9995191898508666
282,0.9954330524583862
283,0.8321103896103895
284,0.977970230502369
285,0.9947378297976729
286,0.9670334924714307
287,0.9998079877112136
288,0.9973253204792782
289,0.9955357290725769
290,1
291,0.47849602777903066
292,0.9081689453711788
293,0.9974094085100775
294,0.9939253579621372
295,0.9985906866753588
296,0.7298464045495406
297,0.5326118894801177
298,0.9900014847214296
299,0.7007186060018401
300,0.9976381001750149
301,0.7314971751412429
302,0.999905806654017
303,0.9182956207954487
304,0.7867720356714978
305,0.9988119861427588
306,0.9975171427237612
307,0.990299309153636
308,1
309,0.9924850916974975
310,0.9969464534941112
311,0.997922794117647
312,0.9949904867568112
313,0.9985200932837643
314,0.9994710392400888
315,0.9997295674288851
316,0.9995147640162146
317,0.9419039285210706
318,0.9974618173286035
319,0.4094966357989709
320,0.9969939418111551
321,0.9936687325668063
322,0.694525636354018
323,0.9996744837869587
324,0.9808181068063587
325,0.8883100387374426
326,0.948642857142857
327,0.9885182240783458
328,0.999550084544764
329,0.9989230541693991
330,0.9990869986531462
331,0.9998526360363305
332,0.9968104490043891
333,0.9983209958217042
334,0.9685724509021244
335,0.9992386514988545
336,0.9855805271115166
337,1
338,0.9942304511303744
339,0.9968750717180792
340,0.9992328892170793
341,0.9899874110352194
342,0.994278422904988
343,0.9839827230929449
344,0.9996548399518417
345,0.997954776273165
346,0.9989288953185717
347,0.9977996663615074
348,0.9999088145896657
349,0.9975491463825535
350,0.7300216549159951
351,0.9832606250077527
352,0.9981926649938241
353,0.9964147553297198
354,0.7409690038792419
355,0.9799425788680004
356,0.9993321658598995
357,0.9971849824459648
358,0.9985326504921139
359,0.991055861986847
360,0.6144555082116822
361,0.9787941642078644
362,0.9744518001835363
363,0.9887657859451697
364,0.9330429172327916
365,0.9998820609187917
366,0.9975943135114709
367,0.9958002162294981
368,0.9991363949127959
369,0.993801091167392
370,0.996357624427182
371,0.9998984771573604
372,0.9999265542970935
373,0.7863840511710254
374,0.6004333624802041
375,0.9878834591237698
376,0.9989386193771753
377,0.8444449457492227
378,0.9992580376367209
379,0.9995920583243114
380,0.9645677973830551
381,0.9758213960652651
382,0.996718852002439
383,0.9988688617537322
384,0.9826585603707155
385,0.9683333333333333
386,0.9967246963597163
387,0.6760547242446266
388,0.9987389539049439
389,0.9956674893104096
390,0.9998984771573604
391,0.9540714285714285
392,0.9984009810948892
393,0.9853089243232486
394,0.9972030803292281
395,0.9860922253667188
396,0.9939653282503719
397,0.9999168390177928
398,0.9994653604046235
399,0.9978187526407395
400,0.9781638418079096
401,0.9981617955175913
402,0.9940523842037746
403,0.9808048216652885
404,0.987588467968263
405,0.9980696306095409
406,0.9956876578739743
407,0.8112680333350143
408,0.9954670867515907
409,0.9998984771573604
410,0.9992391722312441
411,0.9985364849782524
412,0.9627918739367722
413,0.9576285967056098
414,0.9974740490263416
415,0.9961290857503401
416,0.9836892904722118
417,0.99984375
418,0.9962000000000001
419,0.9807821073218367
420,0.997293049675529
421,0.9985660497587109
422,0.9927414250104747
423,0.9963427251701319
424,0.9778107594076033
425,0.9990569626674031
426,0.9945678703466743
427,0.9987772585919322
428,0.9958469514466286
429,0.9956341463414634
430,0.9992584065696888
431,0.9998192265674369
432,0.9999368625546381
433,0.988532196082584
434,0.9902339701951797
435,0.9727401960784314
436,0.9997632732132735
437,0.9996723902632106
438,0.08116540299308841
439,0.9986245850733484
440,0.4481475938351794
441,0.9990512103468931
442,0.9996744837869587
443,0.9961172241161919
444,0.9998526360363305
445,0.9423347683140032
446,0.9992500851639712
447,0.9892875283205897
448,0.9994377475469931
449,0.9910648132078177
450,0.9903243714031347
451,0.9258906755009696
452,0.9968708798592377
453,0.9990115104778838
454,0.9887345897870321
455,0.9965569438619553
456,0.995021697305003
457,0.9992893048866871
458,1
459,1
460,0.8898338118852827
461,0.9773359365357596
462,0.999983922829582
463,0.9977648632522288
464,0.9994537795840533
465,0.9951267473437853
466,0.9991148402670521
467,0.7712733875445715
468,0.9994682695642123
469,0.9995388879418232
470,0.9938725230388471
471,0.9911330294701094
472,0.9980323911388537
473,0.9984488095667513
474,0.991838892107788
475,0.9746448355480369
476,0.996583098722693
477,0.995453605412194
478,0.9859595198998155
479,0.9998801803798654
480,0.9994341986325488
481,1
482,0.9966435410680694
483,0.9995482545113917
484,0.9701497212622495
485,0.9936775365990645
486,0.8247720845268637
487,0.9900602757071705
488,0.9886037007668432
489,1
490,0.9971331473923536
491,0.9960186117294271
492,0.9998578199052133
493,0.9992572509041527
494,1
495,0.9867428425511892
496,0.9917417074653634
497,1
498,0.999550084544764
499,0.9986992835115451
500,0.9943548634886397
501,0.998506488036197
502,0.9758794102461866
503,0.9897419350469443
504,0.998623678843382
505,0.9877338322779161
506,0.9983746047944474
507,0.99776450091269
508,0.9912653858807314
509,0.9968449823208811
510,0.6254818518518419
511,0.9984275649809378
512,0.99900463135749
513,0.9996385542168674
514,0.6936731514563855
515,0.9970389517039672
516,0.9939813595318605
517,0.9972241269792499
518,0.9607358977834412
519,0.9965339611660733
520,0.9673495933322777
521,0.9993297163332204
522,0.9814580538250998
523,1
524,0.4906673193584542
525,0.6977950382627092
526,0.6226614285542528
527,0.998890979822967
528,0.9987664333915213
529,0.9798274964166268
530,0.9992943602679364
531,0.985485828574291
532,0.9798082518367147
533,0.997922794117647
534,0.972902554658882
535,0.9978519120757696
536,0.9991229127385755
537,0.9997187822735992
538,0.9983680994367973
539,0.9957102888083814
540,0.9732020140510927
541,0.9924074074074073
542,0.9670618738658463
543,0.7277775801918891
544,1
545,0.99489560185059
546,0.9974342650708614
547,0.8161345676270766
548,0.9454956559365744
549,0.8801107343481778
550,0.956842675377738
551,0.9889445302649844
552,0.9197327342860824
553,0.9996
554,0.9443996773347828
555,0.999320579295548
556,0.9971331473923536
557,1
558,0.9907427287409482
559,0.9878808099431314
560,0.9925966756145295
561,0.9881547619047619
562,0.9965820292309414
563,0.9984176795269589
564,0.7713281163281164
565,1
566,0.9873746954656194
567,0.9975256751711546
568,0.918764832793959
569,0.9976182138472464
570,0.979460138104206
571,0.5855985432874986
572,0.9995756505525041
573,0.9871793456813355
574,0.44162434776903475
575,0.9995920583243114
576,0.9993483695599223
577,0.9978998854996461
578,1
579,0.8695786101345735
580,0.993639718432947
581,0.9975799432880723
582,0.986398338685195
583,0.9904262649718752
584,0.741245315865369
585,0.9970207756600784
586,0.9768135433264764
587,0.9916588999922756
588,0.9985395204007449
589,0.9429808647235117
590,0.9890285035013417
591,0.989109613206658
592,0.9995332422586521
593,0.9773108862940341
594,0.9813908114817136
595,0.9979626926344686
596,0.9987529449144393
597,0.999217630868683
598,0.9684344210462299
599,0.9800352404643449
600,0.9780225157775352
601,1
602,0.9906934532957565
603,0.9995467249078829
604,0.9998357971775508
605,0.9978234348630888
606,0.9999297058782588
607,0.9997638689622191
608,0.9991419355176432
609,0.9376502802492774
610,0.8795100989301251
611,0.9973450065367565
612,0.9980435721380144
613,0.9959754302646943
614,0.7734603717797508
615,0.9935400547585661
616,0.5721312940413136
617,0.9879314618548315
618,0.9784281324572587
619,0.9978667184586268
620,0.9999088145896657
621,0.9998181496449101
622,0.9931372076923197
623,0.9970389517039672
624,0.9570136176121429
625,0.7099531766965975
626,0.9977321973911321
627,0.9991257379028476
628,0.9881124117300516
629,0.9960395139779693
630,0.99942864530801645
631,0.9999278639184135
632,0.9124944593253194
633,0.9999265542970935
634,0.9990800821744208
635,0.9826765951648316
636,0.9961565393825111
637,0.9964074981217612
638,0.9971931812454413
639,0.9745852472935979
640,0.9992551332352823
641,0.9990779333672026
642,0.990897435897436
643,0.998506488036197
644,0.9774956067125102
645,0.9994832683158604
646,0.9436757749864805
647,0.994859134209771
648,0.8036341451643417
649,0.9973486309335564
650,0.9702010340896599
651,0.9979892473118279
652,1
653,0.3386111661156304
654,0.9952596139973133
655,0.9392999194151347
656,0.9998983381448912
657,0.9855249471450388
658,0.9996881025568597
659,0.9718363195459131
660,0.9853109925924547
661,0.9989044762637501
662,0.9970149964781997
663,0.9969540907198406
664,0.9981617955175913
665,0.9837749344909974
666,0.8149713868003342
667,0.9792984362026054
668,0.9931697946023068
669,0.7985049690553064
670,0.9151857420096694
671,0.9844574976091413
672,0.9904423113113041
673,0.8964342485000378
674,0.9890494047523523
675,0.9946519120838082
676,0.9991107367801204
677,0.928575918762089
678,0.9993686911185462
679,0.9986908606537805
680,0.9984492656116605
681,0.6341579731122737
682,0.9423466044260832
683,0.996264255107906
684,0.9990017313478349
685,0.8716067295927578
686,0.997933891660727
687,0.9964907214033459
688,0.9991146368751843
689,0.9986178337638069
690,0.9996642943149565
691,0.99993399339934
692,1
693,0.984287112041534
694,0.9846828584885609
695,0.997711671341761
696,0.9588344153797668
697,0.9963642697172189
698,0.9991789434682127
699,0.998834342839847
700,0.9981551495407853
701,0.9929497581605793
702,0.9970582275559555
703,0.9957342062468324
704,0.9766154406551699
705,0.9509398575527642
706,0.8785517859991634
707,0.9022606215706248
708,0.9965190316722412
709,0.9771508809005794
710,0.9989666055084647
711,0.7490470521504229
712,0.9045292890994644
713,0.9988668234992207
714,0.9991583255620882
715,0.9989080439463253
716,0.8583212226453653
717,0.9657613423190277
718,0.992931140726515
719,0.9935765159349779
720,0.998542385884158
721,0.9877323872664787
722,0.9882961899985067
723,0.9923233945379457
724,0.9863465827384128
725,1
726,0.9917438837167534
727,0.9999368625546381
728,0.9987354262080512
729,0.9253231159705012
730,0.9810643550627859
731,0.9728118490406356
732,0.9999168390177928
733,0.9998058252427184
734,0.9994255208222662
735,0.9992616753150482
736,0.9049101838383051
737,0.9960186117294271
738,0.9933333333333334
739,0.9956153954494988
740,0.9993883210220814
741,0.998015782041349
742,0.9861682198849628
743,0.9993005188179498
744,0.9999088145896657
745,0.9943979940092212
746,0.998683476853192
747,0.9987342062468323
748,0.9986178337638069
749,0.9981405905287718
750,0.9996084476515346
751,0.9966116510636174
752,0.9994790321090032
753,0.9889758935755033
754,0.9971845597471224
755,0.9994444444444445
756,0.8418666749046396
757,0.9996316725359711
758,0.9984149121506413
759,0.9977023976134402
760,0.9985228281970874
761,0.9963153594771242
762,0.9842495920629983
763,0.9847850540911806
764,0.9829935777336574
765,0.9980323911388537
766,0.9958593340253205
767,0.9960207922239698
768,1
769,0.9816119536835544
770,0.997987531172086
771,0.9992104306436742
772,0.9960186117294271
773,0.9996317401599911
774,0.9982382191061498
775,0.9949540883534614
776,0.8807722331428299
777,0.9297931584790474
778,0.9981941707746337
779,0.9999315034978321
780,0.7448849935582192
781,0.7953135408693264
782,1
783,0.999983922829582
784,0.9921484036575475
785,0.885364766376034
786,0.9637779404720908
787,0.9981769560288625
788,0.9949791675814709
789,0.9981405905287718
790,0.9737760316307391
791,0.9944800375278317
792,0.9992807683140448
793,0.8781940992069981
794,0.983588823998581
795,0.999090109113504
796,0.977104515006067
797,0.9970085012093297
798,0.990444961800431
799,0.9820349137891929
800,0.9988391722740826
801,0.9952797647168633
802,0.9991006308668874
803,0.9677097695265019
804,0.9992328199052133
805,0.9987500546684137
806,0.9980510485264584
807,0.7909595782589072
808,0.9842442149739042
809,0.9995959623988184
810,0.9990800821744208
811,0.9979861430851318
812,0.7437137188170895
813,0.9998169640975406
814,0.9962000000000001
815,0.627313087659809
816,0.9998169640975406
817,1
818,0.9976150196614157
819,0.9960971873112935
820,0.5288295832387606
821,0.9844932801981581
822,0.9992505105181797
823,0.9998042531129405
824,0.99676065339574
825,0.9992241689128483
826,0.9557092428652275
827,0.998522058501976
828,0.9929287738046654
829,0.9980801237646786
830,1
831,0.8996487559430549
832,0.9995817271700217
833,0.9995374005373496
834,0.9999534883720931
835,1
836,0.7623711023276241
837,0.9724079895151629
838,0.9999946409431939
839,0.9954034711359238
840,0.9984457478005865
841,0.9643075730220346
842,1
843,0.9996285710459526
844,0.9999088145896657
845,0.9969537795840533
846,0.9434965545524635
847,0.9945226512154288
848,0.9998579618442779
849,0.9944164985562948
850,0.4281049783549784
851,0.9998578199052133
852,0.9859041095117902
853,0.9983289099510566
854,0.21027424207852366
855,0.9965459502146169
856,0.9998152825968971
857,0.9798305337190548
858,0.9988579618442779
859,0.9937039271886157
860,0.9996605527331206
861,0.9946978722162341
862,0.99058991212119
863,0.9949988238334875
864,0.9603452325684186
865,0.24461971571423707
866,0.9195833333333334
867,0.9870022664231622
868,0.9959805820009541
869,0.990006823614715
870,0.9968623320530837
871,0.9965459502146169
872,0.9945948750383071
873,0.9989897541881043
874,0.8506292549594506
875,0.9999461869805253
876,0.9822536867938217
877,0.99984375
878,0.9947974267345124
879,0.9966041890597616
880,0.9971331473923536
881,0.9584838440059562
882,0.9988385764422222
883,0.9992444993688722
884,0.9913525369670936
885,0.9684134569762866
886,0.999983922829582
887,0.94575966482748
888,0.9962832874013313
889,0.9864141755493004
890,0.9993640589021417
891,0.9736516461445943
892,0.9775482514931306
893,0.6578621745476309
894,0.9980108983075694
895,0.9996642943149565
896,0.9923831398244259
897,0.9524351186894817
898,0.9873266473318768
899,0.9401564933195569
900,0.9977321973911321
901,0.9968750717180792
902,0.994996829897167
903,0.9836249641915882
904,0.9995613280997717
905,0.99993399339934
906,0.9941960016824031
907,0.9994207974137932
908,0.9991148402670521
909,0.977229723424221
910,0.9431957671957671
911,0.9414116863374922
912,0.99863727391673
913,0.9982895096371138
914,0.9997857964585016
915,0.9905975387635665
916,0.9877380952380952
917,0.9991420071061963
918,0.9982176674180644
919,0.9998081784693489
920,0.9978192533534892
921,0.9316666666666668
922,0.9964832096050315
923,0.9725
924,0.9113436337536318
925,0.9228405042407547
926,0.9989766015875737
927,0.9971138503143111
928,0.9600591002675634
929,0.9984176795269589
930,0.9999347488137605
931,0.9996014677515636
932,0.9982419871158678
933,0.9666869685688573
934,0.9999032258064517
935,0.9970965262485083
936,0.956527826579812
937,0.9945811275563989
938,0.9990851138891348
939,0.9910921149499425
940,0.9371871858700657
941,0.9961290857503401
942,0.9999088145896657
943,0.49643909030481487
944,0.9995613280997717
945,0.9800754853160776
946,0.9969395144148727
947,0.9998181818181818
948,0.9351301740594085
949,0.994455021366719
950,0.9679419909110234
951,0.9972301237792833
952,0.9176350935687745
953,0.994049209954904
954,0.9991818054283944
955,0.9934680668762064
956,0.1819672847471284
957,0.9998909018480643
958,0.9796793427533941
959,0.5629061489885048
960,0.996267323263824
961,0.8683030883548123
962,0.9895972617145978
963,0.9983919750385085
964,0.9555925655644348
965,0.9974054635650674
966,0.9540714285714285
967,0.9980540500190928
968,0.867792238503666
969,0.9562721717250215
970,0.9850035387060173
971,0.9911085530561528
972,0.9998537015724309
973,0.999460138104206
974,0.9992672688593571
975,0.9795946806917527
976,0.9911770479602856
977,0.9961685567643985
978,0.9783378487386979
979,0.9664618486838066
980,0.7550195040850509
981,0.9986511641817468
982,0.9973656110885287
983,0.9995475040705187
984,0.10816977660021136
985,0.9992578176518541
986,0.9971331473923536
987,0.9986104370340415
988,0.955240246884799
989,0.9525641025641025
990,0.9576765014142957
991,0.7193034879637047
992,0.9918786381645038
993,0.9996084476515346
994,0.9993118112547541
995,0.9944800375278317
996,0.9983108369147894
997,0.8772269962579557
998,0.9789994503256679
999,0.9999285714285715
1000,0.9996279643742025
1001,0.9964415487475705
1002,0.992607119118834
1003,0.9817169101812806
1004,0.9974933201889716
1005,0.98417544490909
1006,0.9913237510707468
1007,0.998619504387428
1008,0.999905806654017
1009,0.9983278975859379
1010,0.9997187822735992
1011,0.9989978924832438
1012,0.9922978539291427
1013,0.9997637026632517
1014,0.9961499926614827
1015,0.998080808080808
1016,0.9956858716633508
1017,0.519274177534816
1018,0.9880382678325229
1019,0.9786025607932504
1020,1
1021,0.9994095141098518
1022,0.977452380952381
1023,0.9819143003266144
1024,0.9922927409107318
1025,0.9236978612167548
1026,0.9842286354940135
1027,1
1028,0.9850021744793209
1029,0.9999689440993788
1030,0.9965560897100474
1031,0.9960434221832333
1032,1
1033,0.9999001081057917
1034,0.9983221290963971
1035,0.9997066148825806
1036,0.9955858028825589
1037,0.9738118490406354
1038,0.9940046912980339
1039,0.9971479636234548
1040,0.9908830774857533
1041,0.9937010668200247
1042,0.9631027165227704
1043,0.8217115660796481
1044,0.9492173281837094
1045,0.8901905284752302
1046,0.9971981349227289
1047,0.998753983704441
1048,0.9911330294701094
1049,0.8874577641998244
1050,0.9954080257257444
1051,0.9982699601888738
1052,1
1053,0.9991810856782477
1054,0.9128405797101449
1055,0.9945374005373496
1056,0.9924612411742847
1057,0.9965107101943633
1058,1
1059,1
1060,0.9967469577118188
1061,0.9635657942928044
1062,0.9830364748160502
1063,0.9726413465177829
1064,0.9933335467187144
1065,1
1066,0.9995148508985973
1067,0.99915886950225
1068,0.880668784327971
1069,0.9973238088995732
1070,0.9963655722082837
1071,0.8667282389250219
1072,0.9989284589004359
1073,0.874986349401564
1074,0.9959265498652292
1075,0.9995800384424198
1076,0.9998909018480643
1077,0.9923167462655665
1078,0.9970615503504076
1079,0.9987151339471341
1080,0.7374564340712303
1081,0.9995991729609847
1082,0.999921648242464
1083,0.9994273454994033
1084,0.998135631752979
1085,0.9183245780866551
1086,0.9995191898508666
1087,0.9854260732609808
1088,0.9799161186592283
1089,0.9983054397420191
1090,0.9986353360768377
1091,0.9969384525044448
1092,0.9920417828751614
1093,1
1094,0.998238446212463
1095,0.9997593344566787
1096,0.9966113004587678
1097,0.9984565396241478
1098,1
1099,0.9991420071061963
1100,0.9985372340425532
1101,0.9948520876038408
1102,0.9673726705901687
1103,0.9997894290405245
1104,0.6175137903208021
1105,0.9996666666666667
1106,0.9999168390177928
1107,0.9993910936279318
1108,0.994927645674592
1109,0.9984897838821929
1110,0.9993540280600942
1111,0.9990800821744208
1112,0.9969910279158667
1113,0.9966728738341908
1114,0.9226769595335413
1115,0.9302222222222223
1116,0.992167114747367
1117,0.9959379503297164
1118,0.9056809524528033
1119,0.8644390302694476
1120,0.995987154387729
1121,0.9921836098480264
1122,0.5923745220006568
1123,0.9736163145587501
1124,0.9760210053647554
1125,1
1126,0.9956683784584535
1127,0.997642857142857
1128,0.99886818944745
1129,0.9997521667152358
1130,0.9991255956051509
1131,0.9584373924828902
1132,0.9940349988494773
1133,0.9969389078852805
1134,0.9985364849782524
1135,0.5350521700521699
1136,0.9512678009437782
1137,0.9990956313440098
1138,0.9999461869805253
1139,0.9985440584797652
1140,0.964540350877193
1141,0.9952797647168633
1142,0.9949417304558479
1143,0.9975394394871651
1144,0.9905124609250595
1145,0.9980899710962043
1146,0.9995191898508666
1147,0.9991751767478396
1148,0.9803388419467006
1149,0.999320579295548
1150,1
1151,0.9998848063594917
1152,0.9984072107081174
1153,0.9996084476515346
1154,0.5411298672797221
1155,0.9997894290405245
1156,0.9986667380178876
1157,0.994623246013122
1158,0.9703384303125925
1159,0.9975171427237612
1160,0.9810474710270178
1161,0.9999088145896657
1162,1
1163,0.9879886113974214
1164,0.9962000000000001
1165,0.998889085987202
1166,0.9586303019692811
1167,0.9984897942577156
1168,0.9998173299568676
1169,0.9446653883907987
1170,0.9608090718472115
1171,0.9998081784693489
1172,0.9878210551175832
1173,0.9975936937684211
1174,0.8668445570170351
1175,0.9977510579057747
1176,0.997305361749849
1177,0.9993041427109707
1178,0.9969685891477514
1179,0.996549619841032
1180,0.43355065853034785
1181,0.8512537950645099
1182,0.7125384340474982
1183,0.9963384194518572
1184,0.9999409448818898
1185,0.9999461869805253
1186,0.9882579613928562
1187,0.9992123618771085
1188,0.33678507857759343
1189,0.9964832096050315
1190,0.9998387096774194
1191,0.9965820292309414
1192,0.9999231481660579
1193,1
1194,0.9849356722442723
1195,1
1196,0.9272848105433816
1197,0.9992123618771085
1198,0.9998862883865054
1199,0.9969849476293393
1200,0.9989183530373196
1201,0.9969305801753314
1202,1
1203,0.99875
1204,0.9906836167543013
1205,0.999170033026211
1206,0.999889705882353
1207,0.9205576176578325
1208,0.9976156475792027
1209,0.9258570572028245
1210,0.9717713933602573
1211,0.9865250722361797
1212,0.9961002627830337
1213,0.9394257588198337
1214,0.9894421276989326
1215,0.999143439699788
1216,0.978463913864401
1217,0.9935445662888885
1218,0.9985157855720136
1219,0.9826791467701207
1220,0.9140323812156791
1221,0.9976159845662047
1222,0.9844811267897268
1223,0.9989160698428562
1224,0.9804579009885502
1225,0.9993794688844124
1226,1
1227,0.9963393368002726
1228,0.996583098722693
1229,0.9959027971264885
1230,0.9992584065696888
1231,0.996549619841032
1232,0.9983924420362633
1233,0.9992034420265772
1234,0.9993119818429298
1235,0.9952646211423536
1236,0.9965508961128298
1237,0.9942357743281454
1238,0.9935884212357164
1239,0.9874057480116525
1240,0.9893755474986002
1241,0.9975473575750317
1242,0.9833507205908003
1243,0.996282248146682
1244,0.9997926983544119
1245,0.997616939972267
1246,0.8280045255447172
1247,0.9950813398342835
1248,0.9936455555421092
1249,0.9908604907011194
1250,0.9999461869805253
1251,0.9831532332236214
1252,0.8971908775833196
1253,0.9998179559726726
1254,1
1255,0.9997455855428592
1256,0.999983922829582
1257,0.9530769289284917
1258,0.9955819529206628
1259,0.9927770384168388
1260,0.9974740490263416
1261,0.9996091097829837
1262,0.9904184610835566
1263,0.9991585760479492
1264,0.9961809202700453
1265,0.995920131597949
1266,0.9908129040077567
1267,0.9929272427139851
1268,0.9989067466964042
1269,0.9866793158478945
1270,0.9996084476515346
1271,0.9891891891891892
1272,0.995832130379121
1273,0.9993446953346746
1274,0.9729321008573107
1275,0.9965903181221886
1276,0.9999088145896657
1277,0.9956788280396496
1278,0.9985200932837643
1279,0.9937807805574091
1280,0.9533679698801604
1281,0.999375570451858
1282,0.9845581243583975
1283,0.9709254638708481
1284,0.9935271145564216
1285,0.9981348270951996
1286,0.9994971792985038
1287,0.7645217294901605
1288,0.9803388419467006
1289,0.9497849412647846
1290,0.9981522622249968
1291,0.9915396636250946
1292,0.9735848772836073
1293,0.9968623320530837
1294,0.9947164801005924
